Order ID, Amount , Profit ,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month
B-25106,$851 ,$356 ,11,Electronics,Electronic Games,Credit Card,28-May-24,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05
B-26835,"$5,427 ",$728 ,3,Electronics,Phones,UPI,09-Mar-23,Keith Smith,Florida,Miami,2023-03
B-25836,"$2,695 ",$914 ,15,Furniture,Bookcases,Debit Card,28-Jul-22,Danielle Mitchell,Illinois,Peoria,2022-07
B-25836,"$2,695 ",$914 ,15,Furniture,Bookcases,Debit Card,17-Jun-21,Jesus Hernandez,California,Los Angeles,2021-06
B-26661,"$2,386 ",$999 ,3,Office Supplies,Pens,COD,13-Feb-24,Jason Norman,Florida,Miami,2024-02
B-26317,"$2,284 ",$149 ,20,Office Supplies,Pens,Debit Card,06-Aug-21,Laura Poole,New York,Rochester,2021-08
B-26839,"$6,034 ",$608 ,8,Electronics,Phones,EMI,01-May-22,Sarah Wagner,Texas,Houston,2022-05
B-26839,"$8,956 ","$3,359 ",13,Furniture,Bookcases,Credit Card,01-May-22,Sarah Wagner,Texas,Houston,2022-05
B-25735,"$7,122 ","$1,982 ",7,Office Supplies,Markers,EMI,11-Mar-24,Bryan Baird,Illinois,Peoria,2024-03
B-25387,"$9,775 ","$4,507 ",5,Office Supplies,Markers,UPI,06-Jul-20,Amy Thompson,Ohio,Cincinnati,2020-07
B-25192,"$3,309 ",$177 ,13,Furniture,Bookcases,EMI,17-Dec-20,Ashley Wright,Ohio,Cleveland,2020-12
B-26844,"$4,163 ",$897 ,14,Electronics,Electronic Games,COD,30-Aug-22,Michelle Lynch,Illinois,Springfield,2022-08
B-26844,"$4,163 ",$897 ,14,Electronics,Electronic Games,COD,27-Feb-25,Ryan Hale,Ohio,Cleveland,2025-02
B-26844,"$4,163 ",$897 ,14,Electronics,Electronic Games,COD,05-Jun-21,Marie Jefferson,Florida,Orlando,2021-06
B-25236,"$5,518 ",$867 ,7,Furniture,Sofas,UPI,22-Dec-22,Vanessa Smith,Texas,Houston,2022-12
B-25940,"$7,566 ",$606 ,6,Electronics,Phones,Debit Card,25-Jan-25,Ryan Foster,Ohio,Columbus,2025-01
B-25940,"$7,566 ",$606 ,6,Electronics,Phones,Debit Card,14-Feb-25,David Lara,California,San Diego,2025-02
B-26765,$762 ,$92 ,11,Electronics,Printers,COD,06-Jan-23,Jonathan Young,Illinois,Springfield,2023-01
B-26817,"$3,316 ",$126 ,6,Electronics,Laptops,COD,11-Oct-20,Debra Townsend,Ohio,Cincinnati,2020-10
B-26522,"$5,994 ","$2,826 ",9,Furniture,Bookcases,EMI,24-May-23,John Thomas,California,San Francisco,2023-05
B-26522,"$5,994 ","$2,826 ",9,Furniture,Bookcases,EMI,12-Mar-24,Bryan Anderson,California,Los Angeles,2024-03
B-26522,"$5,994 ","$2,826 ",9,Furniture,Bookcases,EMI,17-Mar-24,Sarah Miller,New York,New York City,2024-03
B-25681,"$3,854 ",$245 ,19,Electronics,Laptops,COD,17-May-22,Robert Hill,Ohio,Columbus,2022-05
B-25382,"$7,019 ","$2,677 ",15,Office Supplies,Markers,UPI,21-Dec-20,Joshua Rojas,Florida,Miami,2020-12
B-25944,"$5,954 ","$2,640 ",14,Electronics,Laptops,Credit Card,24-Aug-21,Angelica Lewis,New York,New York City,2021-08
B-25944,"$5,954 ","$2,640 ",14,Electronics,Laptops,Credit Card,22-Oct-22,Jessica Russell,Texas,Dallas,2022-10
B-26980,"$9,752 ","$3,618 ",5,Furniture,Bookcases,Debit Card,21-Feb-24,Mary Johnson,New York,Rochester,2024-02
B-26980,"$9,752 ","$3,618 ",5,Furniture,Bookcases,Debit Card,31-Oct-22,Joseph Knight,Illinois,Peoria,2022-10
B-25780,"$5,335 ",$322 ,15,Electronics,Electronic Games,COD,15-May-22,Jessica Greene,New York,New York City,2022-05
B-25964,"$1,454 ",$80 ,20,Electronics,Electronic Games,Credit Card,22-Jul-22,Vincent Perez,New York,Rochester,2022-07
B-26767,"$6,724 ","$1,539 ",19,Furniture,Bookcases,COD,13-Dec-21,Dennis Rivera,California,San Francisco,2021-12
B-26767,"$6,724 ","$1,539 ",19,Furniture,Bookcases,COD,03-Jun-21,Nancy Keller,Texas,Dallas,2021-06
B-25501,"$9,874 ","$3,895 ",4,Office Supplies,Binders,EMI,24-Feb-25,Michelle Anderson,Ohio,Cleveland,2025-02
B-26029,"$4,918 ","$1,485 ",7,Electronics,Phones,UPI,02-Feb-23,Anthony May,Florida,Tampa,2023-02
B-25292,"$3,189 ","$1,180 ",19,Office Supplies,Paper,Credit Card,31-Dec-21,Michelle Guerra,New York,New York City,2021-12
B-25873,"$2,684 ",$713 ,2,Electronics,Electronic Games,UPI,15-Jun-24,Meghan Ballard,New York,New York City,2024-06
B-25873,"$2,684 ",$713 ,2,Electronics,Electronic Games,UPI,05-Jun-22,Brian Wheeler,New York,Buffalo,2022-06
B-25873,"$2,684 ",$713 ,2,Electronics,Electronic Games,UPI,11-May-20,William Rosario,Texas,Dallas,2020-05
B-25444,"$7,626 ",$229 ,5,Office Supplies,Pens,EMI,11-Feb-24,Jessica Hunt,Illinois,Springfield,2024-02
B-25444,"$7,626 ",$229 ,5,Office Supplies,Pens,EMI,25-Nov-20,Tony Chavez,Ohio,Columbus,2020-11
B-26796,"$6,669 ","$3,063 ",19,Electronics,Printers,UPI,12-Aug-23,Mary Crawford,Ohio,Cincinnati,2023-08
B-25537,"$6,123 ","$1,686 ",3,Office Supplies,Markers,Credit Card,06-May-22,Roger Morrison,Ohio,Cincinnati,2022-05
B-26083,"$3,265 ","$1,390 ",16,Office Supplies,Paper,Credit Card,17-Jan-24,Bethany Harrison,California,Los Angeles,2024-01
B-25298,"$8,104 ","$1,039 ",6,Office Supplies,Markers,COD,24-Nov-21,Lisa Mcintyre,Florida,Orlando,2021-11
B-25298,"$8,104 ","$1,039 ",6,Office Supplies,Markers,COD,06-Oct-21,Carolyn Gonzalez,Florida,Miami,2021-10
B-25298,"$8,104 ","$1,039 ",6,Office Supplies,Markers,COD,27-Jan-25,Christina Oconnell,California,San Francisco,2025-01
B-26734,$847 ,$355 ,17,Furniture,Tables,COD,23-May-22,James Garcia,New York,Buffalo,2022-05
B-26734,$847 ,$355 ,17,Furniture,Tables,COD,28-Nov-23,Emily Frederick,Texas,Austin,2023-11
B-26734,$847 ,$355 ,17,Furniture,Tables,COD,18-Jan-23,Shawn Wise,California,San Francisco,2023-01
B-25483,"$3,129 ",$55 ,9,Furniture,Bookcases,Debit Card,06-Sep-21,Carrie Alvarez,Illinois,Peoria,2021-09
B-25483,"$7,821 ","$3,821 ",13,Electronics,Laptops,EMI,06-Sep-21,Carrie Alvarez,Illinois,Peoria,2021-09
B-26041,"$9,498 ",$256 ,12,Electronics,Phones,COD,22-Feb-21,Matthew James,Illinois,Peoria,2021-02
B-26041,"$9,498 ",$256 ,12,Electronics,Phones,COD,06-Oct-21,Jerry Alvarado,New York,New York City,2021-10
B-26750,"$5,461 ","$1,214 ",7,Furniture,Sofas,Credit Card,07-Jun-20,Paul Zimmerman,New York,Rochester,2020-06
B-26138,"$3,084 ",$611 ,19,Furniture,Bookcases,UPI,21-May-24,Carl Ryan,Texas,Dallas,2024-05
B-26929,"$6,087 ","$3,043 ",1,Furniture,Sofas,COD,05-Aug-20,Kelly Roberts,New York,Buffalo,2020-08
B-25359,$611 ,$300 ,3,Furniture,Bookcases,Credit Card,15-Oct-20,Jack Woods,Illinois,Peoria,2020-10
B-25738,"$9,909 ","$2,999 ",18,Office Supplies,Markers,COD,15-May-21,Albert Alexander Jr.,Ohio,Cleveland,2021-05
B-25738,"$9,909 ","$2,999 ",18,Office Supplies,Markers,COD,13-Jan-22,Teresa Perez,Texas,Austin,2022-01
B-25931,"$6,485 ","$3,178 ",18,Furniture,Sofas,UPI,18-Jul-23,Amanda Williams,Ohio,Columbus,2023-07
B-25706,"$7,259 ","$1,969 ",10,Electronics,Laptops,Credit Card,08-Dec-22,Kristen Lawson,Illinois,Springfield,2022-12
B-25352,"$3,333 ",$700 ,18,Electronics,Printers,COD,17-Apr-23,Jacob Stewart,Florida,Miami,2023-04
B-26909,"$7,786 ","$1,202 ",4,Furniture,Sofas,EMI,23-Jun-20,Daniel Brooks,Illinois,Peoria,2020-06
B-26296,"$7,644 ","$2,428 ",6,Electronics,Phones,Debit Card,20-Jan-22,Aaron Dunn,Illinois,Springfield,2022-01
B-26112,"$1,476 ",$247 ,5,Furniture,Bookcases,COD,18-Nov-23,Jacob Martinez,California,Los Angeles,2023-11
B-26112,"$1,476 ",$247 ,5,Furniture,Bookcases,COD,19-Jan-22,Raymond Burgess,California,San Diego,2022-01
B-26790,"$3,445 ","$1,405 ",16,Furniture,Sofas,EMI,21-Sep-20,Jennifer Cooke,California,San Francisco,2020-09
B-26790,"$9,837 ",$384 ,1,Electronics,Laptops,UPI,21-Sep-20,Jennifer Cooke,California,San Francisco,2020-09
B-25986,"$1,314 ",$457 ,8,Furniture,Sofas,EMI,11-Jun-21,Tyrone White,California,San Diego,2021-06
B-25630,"$5,951 ",$936 ,6,Electronics,Laptops,Debit Card,07-Aug-24,Charles Williams,Texas,Dallas,2024-08
B-25630,"$5,951 ",$936 ,6,Electronics,Laptops,Debit Card,26-Jul-22,Amy Page,Ohio,Columbus,2022-07
B-26872,$992 ,$177 ,6,Electronics,Phones,UPI,13-Jan-24,Scott Gibbs,California,Los Angeles,2024-01
B-26872,"$4,699 ",$625 ,18,Office Supplies,Markers,EMI,13-Jan-24,Scott Gibbs,California,Los Angeles,2024-01
B-25870,"$5,557 ","$2,114 ",17,Electronics,Laptops,EMI,28-May-21,Angela Roberts,Ohio,Cleveland,2021-05
B-25991,"$3,436 ",$933 ,3,Electronics,Electronic Games,Credit Card,13-Jun-21,Kyle Hernandez,Texas,Dallas,2021-06
B-25198,"$9,840 ","$3,870 ",11,Electronics,Printers,Debit Card,25-Apr-23,Cynthia Ferguson,Texas,Austin,2023-04
B-25189,"$7,620 ",$125 ,4,Office Supplies,Paper,EMI,05-Jul-21,Brandi Garcia,California,San Francisco,2021-07
B-25189,"$7,620 ",$125 ,4,Office Supplies,Paper,EMI,12-Oct-24,Matthew Blake,California,San Francisco,2024-10
B-26563,"$4,314 ","$1,591 ",5,Furniture,Tables,Debit Card,04-Oct-21,Lauren Howell,New York,Buffalo,2021-10
B-25548,"$8,851 ",$999 ,12,Electronics,Laptops,UPI,07-Feb-24,Joseph Wilson,Ohio,Cincinnati,2024-02
B-25965,$544 ,$272 ,2,Electronics,Laptops,Debit Card,05-Mar-21,Tanner Vance,Texas,Houston,2021-03
B-25965,$544 ,$272 ,2,Electronics,Laptops,Debit Card,25-Jun-23,Michael Nash,New York,Buffalo,2023-06
B-26545,$537 ,$142 ,20,Office Supplies,Markers,EMI,02-Aug-21,Brent Thomas,Illinois,Peoria,2021-08
B-26603,"$5,944 ","$2,661 ",7,Electronics,Laptops,EMI,17-Mar-22,Harold Mitchell,Texas,Austin,2022-03
B-26393,"$2,258 ",$135 ,18,Electronics,Printers,Credit Card,07-Feb-24,Ashley Palmer,Florida,Miami,2024-02
B-26393,"$2,258 ",$135 ,18,Electronics,Printers,Credit Card,19-Aug-22,Stephen Hogan,California,San Diego,2022-08
B-26628,"$9,609 ","$4,339 ",3,Furniture,Sofas,Debit Card,19-Sep-24,George Ashley,Texas,Houston,2024-09
B-26628,"$9,609 ","$4,339 ",3,Furniture,Sofas,Debit Card,05-Apr-20,Sara Bailey,Ohio,Cincinnati,2020-04
B-25945,"$9,952 ","$3,301 ",15,Electronics,Electronic Games,Debit Card,10-Mar-23,Tanya Thomas MD,Texas,Dallas,2023-03
B-26565,"$9,873 ","$4,585 ",7,Office Supplies,Paper,Credit Card,10-Aug-20,Maria Galvan,Ohio,Columbus,2020-08
B-25684,"$3,560 ","$1,335 ",15,Electronics,Electronic Games,COD,29-Apr-20,Duane Kelly,New York,New York City,2020-04
B-25684,"$3,560 ","$1,335 ",15,Electronics,Electronic Games,COD,16-Mar-23,Frank Reynolds,Illinois,Springfield,2023-03
B-26612,"$6,528 ",$76 ,9,Electronics,Phones,Debit Card,04-May-20,Aaron Kim,New York,Buffalo,2020-05
B-26612,"$8,930 ","$3,374 ",12,Furniture,Sofas,Debit Card,04-May-20,Aaron Kim,New York,Buffalo,2020-05
B-25839,"$4,521 ","$1,778 ",9,Office Supplies,Paper,Debit Card,15-Oct-24,David Allen,Florida,Tampa,2024-10
B-25898,"$7,091 ","$2,317 ",10,Furniture,Sofas,Credit Card,09-Jun-22,Monica Lee,California,San Diego,2022-06
B-26120,"$2,101 ",$287 ,8,Office Supplies,Pens,COD,04-Jul-20,Kimberly Fuller,Ohio,Cleveland,2020-07
B-26120,"$2,101 ",$287 ,8,Office Supplies,Pens,COD,09-Apr-23,Erica Scott,Illinois,Chicago,2023-04
B-26426,"$8,644 ","$1,968 ",9,Office Supplies,Paper,Debit Card,24-Nov-23,Melissa Mitchell,Illinois,Chicago,2023-11
B-26309,"$6,672 ","$3,319 ",4,Furniture,Tables,UPI,29-Nov-23,Joshua Murray,Texas,Dallas,2023-11
B-26309,"$6,672 ","$3,319 ",4,Furniture,Tables,UPI,20-May-24,John Jones,California,San Diego,2024-05
B-26789,"$4,699 ",$103 ,12,Office Supplies,Binders,UPI,21-May-24,Cheryl Johnson,Ohio,Cincinnati,2024-05
B-26420,"$4,897 ","$1,001 ",14,Furniture,Sofas,Debit Card,07-Dec-21,Lisa Farmer,Texas,Houston,2021-12
B-26420,"$4,897 ","$1,001 ",14,Furniture,Sofas,Debit Card,06-Jan-25,Christopher Walker,Ohio,Cincinnati,2025-01
B-26257,"$5,460 ","$2,088 ",14,Furniture,Tables,Debit Card,13-Jul-22,Elizabeth Coffey,New York,Buffalo,2022-07
B-26257,"$5,460 ","$2,088 ",14,Furniture,Tables,Debit Card,19-Apr-20,Joseph Clark,Ohio,Cincinnati,2020-04
B-25603,"$9,272 ","$1,771 ",19,Office Supplies,Markers,UPI,14-Nov-24,Jamie Brewer,Illinois,Springfield,2024-11
B-25603,"$9,272 ","$1,771 ",19,Office Supplies,Markers,UPI,18-Apr-20,Lauren Boyer,Texas,Dallas,2020-04
B-25010,"$7,870 ","$1,057 ",15,Office Supplies,Pens,Credit Card,18-Oct-23,Howard Esparza,Texas,Houston,2023-10
B-25010,"$7,870 ","$1,057 ",15,Office Supplies,Pens,Credit Card,21-Mar-21,James Hickman,Ohio,Cleveland,2021-03
B-25889,"$7,992 ",$893 ,12,Electronics,Laptops,Credit Card,13-Sep-24,Jennifer Hernandez,Ohio,Cleveland,2024-09
B-25889,"$7,992 ",$893 ,12,Electronics,Laptops,Credit Card,04-May-23,Shannon Warren,New York,New York City,2023-05
B-25889,"$7,992 ",$893 ,12,Electronics,Laptops,Credit Card,31-May-23,Ashley Aguilar,Illinois,Chicago,2023-05
B-26675,"$6,499 ","$2,189 ",18,Electronics,Electronic Games,EMI,15-Jun-24,Daniel Price,New York,New York City,2024-06
B-26675,"$6,499 ","$2,189 ",18,Electronics,Electronic Games,EMI,03-Apr-21,James Perez,Florida,Orlando,2021-04
B-26168,"$8,848 ","$2,090 ",9,Office Supplies,Pens,Debit Card,14-Jan-25,Jerry Smith,California,San Diego,2025-01
B-25436,"$8,044 ","$3,634 ",3,Office Supplies,Markers,COD,24-Dec-20,Andre Fernandez,Florida,Orlando,2020-12
B-25436,"$8,044 ","$3,634 ",3,Office Supplies,Markers,COD,07-Oct-22,Anthony West,California,San Diego,2022-10
B-25794,"$7,417 ","$1,334 ",16,Furniture,Bookcases,COD,05-Oct-21,Amber Flowers,Florida,Tampa,2021-10
B-26495,"$3,451 ",$658 ,3,Office Supplies,Markers,UPI,28-Dec-24,Patricia Davis,Illinois,Chicago,2024-12
B-25815,"$8,531 ","$2,555 ",4,Electronics,Laptops,EMI,14-May-22,Jasmine Gibbs,Texas,Austin,2022-05
B-25022,"$6,646 ",$848 ,15,Furniture,Sofas,Debit Card,19-Aug-23,Nicole Dudley,New York,New York City,2023-08
B-25022,"$6,646 ",$848 ,15,Furniture,Sofas,Debit Card,14-Jul-23,Lori Colon,New York,Buffalo,2023-07
B-26928,"$2,553 ",$907 ,6,Electronics,Laptops,Credit Card,22-Jun-23,William Carr,Texas,Dallas,2023-06
B-25905,"$8,490 ","$3,485 ",3,Electronics,Phones,Credit Card,21-Mar-23,Jeffrey Dixon,New York,New York City,2023-03
B-26739,"$2,689 ","$1,330 ",3,Furniture,Tables,UPI,13-Dec-20,Robert Sexton,California,Los Angeles,2020-12
B-26739,"$2,689 ","$1,330 ",3,Furniture,Tables,UPI,29-May-24,Brooke Gonzalez,Florida,Miami,2024-05
B-25697,$815 ,$54 ,14,Furniture,Tables,Debit Card,25-May-21,Victoria Bryant MD,California,San Francisco,2021-05
B-25234,"$5,024 ",$379 ,2,Office Supplies,Paper,UPI,02-Apr-24,Nancy Kennedy,Texas,Dallas,2024-04
B-25234,"$5,024 ",$379 ,2,Office Supplies,Paper,UPI,03-Dec-22,Andrew Barry,Illinois,Peoria,2022-12
B-25665,"$8,962 ","$2,444 ",18,Electronics,Electronic Games,Debit Card,12-Jul-21,Carlos Wheeler,Ohio,Cleveland,2021-07
B-25665,"$8,962 ","$2,444 ",18,Electronics,Electronic Games,Debit Card,22-Mar-20,Isabella Roach,Illinois,Peoria,2020-03
B-25028,"$1,961 ",$59 ,12,Office Supplies,Binders,UPI,09-Aug-20,Samantha Williams,Florida,Orlando,2020-08
B-26659,$526 ,$83 ,4,Furniture,Sofas,Credit Card,18-Feb-22,Samuel Little MD,Illinois,Chicago,2022-02
B-25966,"$6,093 ","$3,042 ",9,Furniture,Bookcases,Debit Card,14-Jun-21,Paul Taylor,California,San Francisco,2021-06
B-25966,"$6,093 ","$3,042 ",9,Furniture,Bookcases,Debit Card,01-Mar-21,Susan Baker,California,San Diego,2021-03
B-25350,"$7,699 ",$246 ,5,Electronics,Electronic Games,Debit Card,23-Sep-23,Mark Fry,Texas,Austin,2023-09
B-26370,"$8,825 ","$3,594 ",15,Furniture,Tables,Debit Card,31-Jul-24,Megan Mclean,New York,New York City,2024-07
B-26298,"$2,082 ",$642 ,8,Electronics,Phones,EMI,02-Jun-20,Caitlin Hunt,New York,Rochester,2020-06
B-26298,"$2,082 ",$642 ,8,Electronics,Phones,EMI,15-Dec-22,Jenna Holland,Texas,Austin,2022-12
B-26298,"$2,082 ",$642 ,8,Electronics,Phones,EMI,07-Aug-20,Stephanie Oconnell,New York,Buffalo,2020-08
B-25068,$914 ,$163 ,13,Office Supplies,Markers,UPI,26-Oct-24,Andrea Hill,Illinois,Chicago,2024-10
